StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId
10,Recording_163,Process_28,2021-12-15T08:49:49+00:00,Select menu option in window,Menu Item 'New Appointment' in Window 'Calendar - Email@Domain - Outlook',OUTLOOK,Calendar - Email@Domain - Outlook,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Calendar - Email@Domain - Outlook\\'']['Menu Item \\'New Appointment\\'']\n""]",16.0,Schedule a date for trip,Event_741
11,Recording_163,Process_28,2021-12-15T08:49:51+00:00,Click UI element in window,Document 'Subject' in Window 'Untitled - Appointment  ',OUTLOOK,Untitled - Appointment  ,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Appointment  \\'']['Document \\'Subject\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 25 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",17.0,Schedule a date for trip,Event_741
12,Recording_163,Process_28,2021-12-15T08:49:53+00:00,Send keys,TextToSend:'{LShiftKey}(B)uisness {LShiftKey}(T)rip',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(B)uisness{Space}{LShiftKey}(T)rip'\n""]",18.0,Schedule a date for trip,Event_741
13,Recording_163,Process_28,2021-12-15T08:50:01+00:00,Click UI element in window,Combo Box 'Location' in Window 'Untitled - Appointment  ',OUTLOOK,Untitled - Appointment  ,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Appointment  \\'']['Combo Box \\'Location\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 34 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",19.0,Schedule a date for trip,Event_741
14,Recording_163,Process_28,2021-12-15T08:50:02+00:00,Send keys,TextToSend:'{LShiftKey}(D)elhi',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(D)elhi'\n""]",20.0,Schedule a date for trip,Event_741
15,Recording_163,Process_28,2021-12-15T08:50:13+00:00,Click UI element in window,Pane 'AfxWndW' in Window 'Buisness Trip - Appointment  ',OUTLOOK,Buisness Trip - Appointment  ,"[""UIAutomation.Click Element: appmask['Window \\'Buisness Trip - Appointment  \\'']['Pane \\'AfxWndW\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -1 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",21.0,Schedule a date for trip,Event_741
16,Recording_163,Process_28,2021-12-15T08:50:17+00:00,Click UI element in window,Pane 'Afx:800:0:6:0',OUTLOOK,,"[""UIAutomation.Click Element: appmask['Pane \\'Afx:800:0:6:0\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: -27 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",22.0,Schedule a date for trip,Event_741
17,Recording_163,Process_28,2021-12-15T08:50:19+00:00,Click UI element in window,Pane 'AfxWndW' 2 in Window 'Buisness Trip - Appointment  ',OUTLOOK,Buisness Trip - Appointment  ,"[""UIAutomation.Click Element: appmask['Window \\'Buisness Trip - Appointment  \\'']['Pane \\'AfxWndW\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 2 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",23.0,Schedule a date for trip,Event_741
18,Recording_163,Process_28,2021-12-15T08:50:23+00:00,Click UI element in window,Pane 'Afx:800:0:6:0',OUTLOOK,,"[""UIAutomation.Click Element: appmask['Pane \\'Afx:800:0:6:0\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 16 OffsetY: -11 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",24.0,Schedule a date for trip,Event_741
19,Recording_163,Process_28,2021-12-15T08:50:28+00:00,Press button in window,Button 'Save & Close' in Window 'Buisness Trip - Appointment  ',OUTLOOK,Buisness Trip - Appointment  ,"[""UIAutomation.PressButton Button: appmask['Window \\'Buisness Trip - Appointment  \\'']['Button \\'Save & Close\\'']\n""]",25.0,Schedule a date for trip,Event_741
20,Recording_163,Process_28,2021-12-15T08:50:36+00:00,Press button in window,Google Chrome - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window']\n""]",26.0,Check weather for the desired location,Event_742
21,Recording_163,Process_28,2021-12-15T08:50:40+00:00,Press button in window,Button 'New Tab' in Pane 'TalentHub 2.0 - Google Chrome - Person 1',chrome,TalentHub 2.0 - Google Chrome - Person 1,"[""UIAutomation.PressButton Button: appmask['Pane \\'TalentHub 2.0 - Google Chrome - Person 1\\'']['Button \\'New Tab\\'']\n""]",27.0,Check weather for the desired location,Event_742
22,Recording_163,Process_28,2021-12-15T08:50:48+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'TalentHub 2.0 - Google Chrome - Person 1'; Text:'msn weather',chrome,TalentHub 2.0 - Google Chrome - Person 1,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'TalentHub 2.0 - Google Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] Text: 'msn weather' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",28.0,Check weather for the desired location,Event_742
23,Recording_163,Process_28,2021-12-15T08:50:49+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",29.0,Check weather for the desired location,Event_742
24,Recording_163,Process_28,2021-12-15T08:50:53+00:00,Click UI element in window,Hyperlink ' Forecast  ...  › we-city' in Pane 'TalentHub 2.0 - Google Chrome - Person 1',chrome,TalentHub 2.0 - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'TalentHub 2.0 - Google Chrome - Person 1\\'']['Hyperlink \\' Forecast  ...  › we-city\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 23 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",30.0,Check weather for the desired location,Event_742
25,Recording_163,Process_28,2021-12-15T08:50:59+00:00,Click UI element in window,Combo Box 'Search for location' in Pane 'TalentHub 2.0 - Google Chrome - Person 1',chrome,TalentHub 2.0 - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'TalentHub 2.0 - Google Chrome - Person 1\\'']['Combo Box \\'Search for location\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 24 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",31.0,Check weather for the desired location,Event_742
26,Recording_163,Process_28,2021-12-15T08:51:01+00:00,Send keys,TextToSend:'{LShiftKey}(D)elhi',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(D)elhi'\n""]",32.0,Check weather for the desired location,Event_742
27,Recording_163,Process_28,2021-12-15T08:51:13+00:00,Click UI element in window,"List Item 'Delhi, India' in Pane 'TalentHub 2.0 - Google Chrome - Person 1'",chrome,TalentHub 2.0 - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'TalentHub 2.0 - Google Chrome - Person 1\\'']['List Item \\'Delhi, India\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 35 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",,Check weather for the desired location,Event_742
0,Recording_164,Process_49,2021-12-15T11:40:03+00:00,Press button in window,Google Chrome - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window']\n""]",3.0,Add team members to the directory.,Event_743
1,Recording_164,Process_49,2021-12-15T11:40:09+00:00,Select menu option in window,MenuItem: Users in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['MenuItem: Users']\n""]",4.0,Add team members to the directory.,Event_743
2,Recording_164,Process_49,2021-12-15T11:40:10+00:00,Select menu option in window,MenuItem: Active users in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['MenuItem: Active users']\n""]",5.0,Add team members to the directory.,Event_743
3,Recording_164,Process_49,2021-12-15T11:40:13+00:00,Select menu option in window,MenuItem: Add a user  ...  key to add a user in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['MenuItem: Add a user  ...  key to add a user']\n""]",6.0,Add team members to the directory.,Event_743
4,Recording_164,Process_49,2021-12-15T11:40:23+00:00,Populate text field in window,Edit 'First name' in Pane 'Microsoft 365  ...  Chrome (Guest)'; Text:'Darshna',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Edit \\'First name\\''] Text: 'Darshna' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",7.0,Add team members to the directory.,Event_743
5,Recording_164,Process_49,2021-12-15T11:40:29+00:00,Populate text field in window,Edit 'Last name' in Pane 'Microsoft 365  ...  Chrome (Guest)'; Text:'Surname',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Edit \\'Last name\\''] Text: 'Surname' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",8.0,Add team members to the directory.,Event_743
6,Recording_164,Process_49,2021-12-15T11:40:35+00:00,Click UI element in window,Data Item ' ... rosoft.com' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Data Item \\' ... rosoft.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 36 OffsetY: 12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",9.0,Add team members to the directory.,Event_743
7,Recording_164,Process_49,2021-12-15T11:40:41+00:00,Populate text field in window,Edit 'Username *' in Pane 'Microsoft 365  ...  Chrome (Guest)'; Text:'Darshu',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Edit \\'Username *\\''] Text: 'Darshu' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",10.0,Add team members to the directory.,Event_743
8,Recording_164,Process_49,2021-12-15T11:40:46+00:00,Press button in window,Button 'Next' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PressButton Button: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Button \\'Next\\'']\n""]",11.0,Add team members to the directory.,Event_743
9,Recording_164,Process_49,2021-12-15T11:40:51+00:00,Click UI element in window,Data Item 'Email@Domain' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Data Item \\'Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 75 OffsetY: -12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",12.0,Add team members to the directory.,Event_743
10,Recording_164,Process_49,2021-12-15T11:40:54+00:00,Press button in window,Button 'Next' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PressButton Button: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Button \\'Next\\'']\n""]",13.0,Add team members to the directory.,Event_743
11,Recording_164,Process_49,2021-12-15T11:40:58+00:00,Press button in window,Button 'Next' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PressButton Button: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Button \\'Next\\'']\n""]",14.0,Add team members to the directory.,Event_743
12,Recording_164,Process_49,2021-12-15T11:41:01+00:00,Press button in window,Button 'Finish adding' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PressButton Button: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Button \\'Finish adding\\'']\n""]",15.0,Add team members to the directory.,Event_743
13,Recording_164,Process_49,2021-12-15T11:41:11+00:00,Press button in window,Button 'Close' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PressButton Button: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Button \\'Close\\'']\n""]",16.0,Add team members to the directory.,Event_743
14,Recording_164,Process_49,2021-12-15T11:41:18+00:00,Press button in window,Google Chrome - 1 running window 2 in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window 2']\n""]",17.0,Connect the database server with podcasting app.,Event_744
15,Recording_164,Process_49,2021-12-15T11:41:22+00:00,Select menu option in window,MenuItem: Create in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['MenuItem: Create']\n""]",18.0,Connect the database server with podcasting app.,Event_744
16,Recording_164,Process_49,2021-12-15T11:41:30+00:00,Press button in window,Button 'Automated  ...  a designated event.' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PressButton Button: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Button \\'Automated  ...  a designated event.\\'']\n""]",19.0,Connect the database server with podcasting app.,Event_744
17,Recording_164,Process_49,2021-12-15T11:41:38+00:00,Populate text field in window,Edit 'Flow name' in Pane 'Microsoft 365  ...  Chrome (Guest)'; Text:'DemoRSS',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Edit \\'Flow name\\''] Text: 'DemoRSS' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",20.0,Connect the database server with podcasting app.,Event_744
18,Recording_164,Process_49,2021-12-15T11:41:41+00:00,Populate text field in window,Edit 'Choose your trigger by searching' in Pane 'Microsoft 365  ...  Chrome (Guest)'; Text:'rss',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Edit \\'Choose your trigger by searching\\''] Text: 'rss' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",21.0,Connect the database server with podcasting app.,Event_744
19,Recording_164,Process_49,2021-12-15T11:41:45+00:00,Select radio button in window,Radio Button 'Row Selection' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.SelectRadioButton RadioButton: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Radio Button \\'Row Selection\\'']\n""]",22.0,Connect the database server with podcasting app.,Event_744
20,Recording_164,Process_49,2021-12-15T11:41:53+00:00,Click UI element in window,Hyperlink 'Create' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Hyperlink \\'Create\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 14 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",24.0,Connect the database server with podcasting app.,Event_744
21,Recording_164,Process_49,2021-12-15T11:42:14+00:00,Click UI element in window,Text 'https://media.rss.com/rssdemo/feed.xml' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Text \\'https://media.rss.com/rssdemo/feed.xml\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 39 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",25.0,Connect the database server with podcasting app.,Event_744
